Time,Unix,Aggregate,Fridge,Freezer,Washing_Machine,Dishwasher,Computer,Television,Microwave,Kettle,Toaster,active_count
2014-12-29 09:32:48,1419845568,603,70,47,70,0,0,0,0,0,1,4
2014-12-29 09:33:56,1419845636,603,69,47,69,0,0,0,0,0,1,4
2014-12-29 09:35:03,1419845703,596,69,48,69,0,0,0,0,0,1,4
2014-12-29 09:36:03,1419845763,598,68,46,71,0,0,0,0,0,1,4
2014-12-29 09:37:11,1419845831,317,0,47,70,0,0,0,0,0,1,3
2014-12-29 09:38:18,1419845898,310,0,46,69,0,0,0,0,0,1,3
2014-12-29 09:39:26,1419845966,275,0,45,69,0,0,0,0,0,1,3
2014-12-29 10:42:49,1419849769,334,0,917,68,0,0,0,0,0,1,3
2014-12-29 10:43:56,1419849836,296,0,54,68,0,0,0,0,0,1,3
2014-12-29 10:45:04,1419849904,291,0,51,67,0,0,0,0,0,1,3
2014-12-29 10:46:11,1419849971,296,0,51,68,0,0,0,0,0,1,3
2014-12-29 10:47:19,1419850039,297,0,49,67,0,0,0,0,0,1,3
2014-12-29 10:48:26,1419850106,307,0,49,68,0,0,0,0,0,1,3
2014-12-29 11:29:33,1419852573,2469,0,0,80,0,0,2178,0,0,1,3
2014-12-29 11:30:40,1419852640,2502,0,0,73,0,0,2181,0,0,1,3
2014-12-29 11:31:48,1419852708,474,0,0,73,0,0,28,0,0,1,3
2014-12-29 11:32:55,1419852775,298,0,0,71,0,0,5,0,0,1,3
2014-12-29 11:34:03,1419852843,344,0,0,71,0,0,83,0,0,1,3
2014-12-29 11:35:10,1419852910,2468,0,0,70,0,0,2189,0,0,1,3
2014-12-29 11:36:18,1419852978,312,0,0,70,0,0,29,0,0,1,3
2014-12-29 11:37:25,1419853045,319,0,0,70,0,0,24,0,0,1,3
2014-12-29 11:38:33,1419853113,352,0,0,70,0,0,74,0,0,1,3
2014-12-29 11:39:40,1419853180,2483,0,0,69,0,0,2224,0,0,1,3
2014-12-29 11:40:47,1419853247,2475,0,0,69,0,0,2220,0,0,1,3
2014-12-29 11:41:54,1419853314,2530,0,0,69,0,0,2248,0,0,1,3
2014-12-29 11:43:02,1419853382,2559,0,0,69,0,0,2208,0,0,1,3
2014-12-29 11:44:10,1419853450,2540,80,0,68,0,0,2236,0,0,1,4
2014-12-29 11:45:17,1419853517,2514,81,0,69,0,0,2252,0,0,1,4
2014-12-29 11:46:23,1419853583,2532,80,0,68,0,0,2220,0,0,1,4
2014-12-29 11:47:31,1419853651,2516,81,0,68,0,0,2236,0,0,1,4
2014-12-29 11:48:37,1419853717,2546,81,0,68,0,0,2236,0,0,1,4
2014-12-29 11:49:45,1419853785,2520,81,0,68,0,0,2197,0,0,1,4
2014-12-29 11:50:52,1419853852,2503,80,0,67,0,0,2204,0,0,1,4
2014-12-29 11:52:00,1419853920,393,80,0,67,0,0,31,0,0,1,4
2014-12-29 11:53:07,1419853987,352,78,0,0,0,0,182,0,0,1,3
2014-12-29 11:54:14,1419854054,283,77,0,0,0,0,1,0,0,1,3
2014-12-29 11:55:22,1419854122,299,78,0,0,0,0,1,0,0,1,3
2014-12-29 11:56:43,1419854203,288,77,0,0,0,0,1,0,0,1,3
2014-12-29 12:04:35,1419854675,338,72,60,0,0,0,0,0,0,1,3
2014-12-29 12:05:42,1419854742,327,71,52,0,0,0,0,0,0,1,3
2014-12-29 12:06:50,1419854810,327,71,51,0,0,0,0,0,0,1,3
2014-12-29 12:07:57,1419854877,310,70,50,0,0,0,0,0,0,1,3
2014-12-29 12:09:04,1419854944,310,69,49,0,0,0,0,0,0,1,3
2014-12-29 12:10:11,1419855011,303,69,49,0,0,0,0,0,0,1,3
2014-12-29 13:35:08,1419860108,327,0,47,77,0,0,0,0,0,1,3
2014-12-29 13:36:15,1419860175,314,0,46,74,0,0,0,0,0,1,3
2014-12-29 13:37:22,1419860242,320,0,47,73,0,108,0,0,0,1,4
2014-12-29 13:38:29,1419860309,805,0,46,72,0,161,0,0,0,1,4
2014-12-29 13:39:36,1419860376,2597,0,20,72,0,2340,0,0,0,1,4
2014-12-29 13:40:43,1419860443,2592,0,0,71,0,2252,0,0,0,1,3
2014-12-29 13:41:50,1419860510,2670,0,0,70,0,2376,0,0,0,1,3
2014-12-29 13:42:57,1419860577,2574,0,0,70,0,2240,0,0,0,1,3
2014-12-29 13:44:05,1419860645,2646,0,0,70,0,2181,0,0,0,1,3
2014-12-29 13:45:12,1419860712,2554,0,0,69,0,2293,0,0,0,1,3
2014-12-29 13:46:20,1419860780,773,0,0,69,0,157,0,0,0,1,3
2014-12-29 13:47:27,1419860847,258,0,0,69,0,16,0,0,0,1,3
2014-12-29 13:48:34,1419860914,650,0,0,69,0,279,0,0,0,1,3
2014-12-29 13:49:41,1419860981,285,0,0,69,0,25,0,0,0,1,3
2014-12-29 13:50:48,1419861048,279,0,0,69,0,119,0,0,0,1,3
2014-12-29 13:51:56,1419861116,548,0,0,68,0,201,0,0,0,1,3
2014-12-29 13:53:03,1419861183,280,0,0,68,0,9,0,0,0,1,3
2014-12-29 13:54:10,1419861250,1052,0,0,68,0,24,0,0,0,1,3
2014-12-29 13:55:18,1419861318,624,0,0,68,0,169,0,0,0,1,3
2014-12-29 13:56:25,1419861385,263,0,0,68,0,9,0,0,0,1,3
2014-12-29 14:21:01,1419862861,302,82,0,0,0,1,0,0,0,1,3
2014-12-29 14:37:11,1419863831,1011,72,59,75,0,0,0,0,0,1,4
2014-12-29 14:38:17,1419863897,2100,71,53,74,0,0,0,0,0,1,4
2014-12-29 14:39:24,1419863964,391,71,52,74,0,0,0,0,0,1,4
2014-12-29 14:40:31,1419864031,400,71,50,72,0,0,0,0,0,1,4
2014-12-29 14:41:37,1419864097,969,70,49,72,0,0,0,0,0,1,4
2014-12-29 14:42:44,1419864164,394,69,49,71,0,0,0,0,0,1,4
2014-12-29 14:43:50,1419864230,387,69,48,71,0,0,0,0,0,1,4
2014-12-29 14:44:57,1419864297,335,0,48,71,0,0,0,0,0,1,3
2014-12-29 14:45:57,1419864357,335,0,48,70,0,0,0,0,0,1,3
2014-12-29 14:47:03,1419864423,1991,0,48,71,0,0,0,0,0,1,3
2014-12-29 14:48:10,1419864490,2537,0,47,70,0,0,0,0,0,1,3
2014-12-29 14:49:17,1419864557,899,0,48,70,0,0,0,0,0,1,3
2014-12-29 14:50:24,1419864624,2509,0,47,70,0,0,0,0,0,1,3
2014-12-29 14:51:31,1419864691,1941,0,46,70,0,0,0,0,0,1,3
2014-12-29 14:52:38,1419864758,312,0,47,69,0,0,0,0,0,1,3
2014-12-29 14:53:44,1419864824,1993,0,46,69,0,0,0,0,0,1,3
2014-12-29 14:54:51,1419864891,1946,0,45,69,0,0,0,0,0,1,3
2014-12-29 15:40:21,1419867621,277,12,0,73,0,0,0,0,0,1,3
2014-12-29 15:55:02,1419868502,426,0,55,68,0,0,0,0,0,1,3
2014-12-29 15:56:08,1419868568,423,0,52,68,0,0,0,0,0,1,3
2014-12-29 15:57:15,1419868635,421,0,50,69,0,0,0,0,0,1,3
2014-12-29 15:58:22,1419868702,422,0,50,67,0,0,0,0,0,1,3
2014-12-29 15:59:23,1419868763,408,0,49,68,0,0,0,0,0,1,3
2014-12-29 16:00:30,1419868830,401,0,49,69,0,0,0,0,0,1,3
2014-12-29 16:41:37,1419871297,495,106,0,74,0,0,0,0,0,1,3
2014-12-29 16:42:44,1419871364,474,82,0,73,0,0,0,0,0,1,3
2014-12-29 16:43:51,1419871431,470,82,0,71,0,0,0,0,0,1,3
2014-12-29 16:44:58,1419871498,468,82,0,71,0,0,0,0,0,1,3
2014-12-29 16:46:05,1419871565,481,82,0,70,0,0,0,0,0,1,3
2014-12-29 16:47:12,1419871632,481,81,0,71,0,0,0,0,0,1,3
2014-12-29 16:48:12,1419871692,490,81,0,70,0,0,0,0,0,1,3
2014-12-29 16:49:19,1419871759,482,81,0,70,0,0,0,0,0,1,3
2014-12-29 16:50:26,1419871826,461,80,0,70,0,0,0,0,0,1,3
2014-12-29 16:51:33,1419871893,464,80,0,69,0,0,0,0,0,1,3
2014-12-29 16:52:40,1419871960,467,79,0,69,0,0,0,0,0,1,3
2014-12-29 16:53:47,1419872027,485,79,0,69,0,0,0,0,0,1,3
2014-12-29 16:54:54,1419872094,478,78,0,69,0,0,0,0,0,1,3
2014-12-29 16:56:00,1419872160,476,77,0,70,0,0,0,0,0,1,3
2014-12-29 16:57:08,1419872228,473,76,0,68,0,0,0,0,0,1,3
2014-12-29 16:58:15,1419872295,461,74,0,68,0,0,0,0,0,1,3
2014-12-29 16:59:22,1419872362,455,74,0,69,0,0,0,0,0,1,3
2014-12-29 17:00:29,1419872429,456,72,0,68,0,0,0,0,0,1,3
2014-12-29 17:01:36,1419872496,455,72,0,68,0,0,0,0,0,1,3
2014-12-29 17:14:47,1419873287,484,70,0,76,0,0,0,0,0,1,3
2014-12-29 17:15:55,1419873355,516,70,918,73,0,0,0,0,0,1,4
2014-12-29 17:17:02,1419873422,515,69,54,74,0,0,0,0,0,1,4
2014-12-29 17:18:09,1419873489,502,68,51,72,0,0,0,0,0,1,4
2014-12-29 17:19:16,1419873556,503,68,50,72,0,0,0,0,0,1,4
2014-12-29 17:20:22,1419873622,517,68,49,71,0,0,0,0,0,1,4
2014-12-29 17:21:29,1419873689,456,0,48,71,0,0,0,0,0,1,3
2014-12-29 17:22:36,1419873756,446,0,48,70,0,0,0,0,0,1,3
2014-12-29 17:23:43,1419873823,449,0,48,70,0,0,0,0,0,1,3
2014-12-29 17:24:50,1419873890,450,0,47,70,0,0,0,0,0,1,3
2014-12-29 17:25:57,1419873957,444,0,47,69,0,0,0,0,0,1,3
2014-12-29 17:27:03,1419874023,445,0,46,69,0,0,0,0,0,1,3
2014-12-29 17:28:11,1419874091,428,0,46,70,0,0,0,0,0,1,3
2014-12-29 17:29:18,1419874158,433,0,46,69,0,0,0,0,0,1,3
2014-12-29 17:30:25,1419874225,428,0,46,69,0,0,0,0,0,1,3
2014-12-29 17:31:32,1419874292,456,0,45,69,0,0,0,0,0,1,3
2014-12-29 17:32:39,1419874359,443,0,45,69,0,0,0,0,0,1,3
2014-12-29 17:33:46,1419874426,447,0,45,69,0,0,0,0,0,1,3
2014-12-29 18:21:42,1419877302,2295,12,0,80,0,0,0,0,0,1,3
2014-12-29 18:23:28,1419877408,2322,13,0,73,0,0,0,0,0,1,3
2014-12-29 18:41:20,1419878480,1799,0,59,68,0,0,0,0,0,1,3
2014-12-29 18:42:27,1419878547,1812,0,52,69,0,0,0,0,0,1,3
2014-12-29 18:43:34,1419878614,3579,0,51,68,0,0,0,0,0,1,3
2014-12-29 18:44:41,1419878681,2349,0,50,69,0,0,0,0,0,1,3
2014-12-29 18:45:49,1419878749,537,0,49,69,0,0,0,0,0,1,3
2014-12-29 18:46:57,1419878817,536,0,49,69,0,0,0,0,0,1,3
2014-12-29 18:48:04,1419878884,654,0,48,68,0,0,0,0,0,1,3
2014-12-29 18:49:12,1419878952,650,98,47,68,0,0,0,0,0,1,4
2014-12-29 18:50:20,1419879020,635,83,47,68,0,0,0,0,0,1,4
2014-12-29 18:51:28,1419879088,3704,84,47,68,0,0,0,0,0,1,4
2014-12-29 18:52:36,1419879156,1845,84,47,0,0,0,0,0,0,1,3
2014-12-29 18:53:44,1419879224,1772,83,47,0,0,0,0,0,0,1,3
2014-12-29 18:54:53,1419879293,3695,83,46,0,0,0,0,0,0,1,3
2014-12-29 18:56:02,1419879362,523,81,47,0,0,0,0,0,0,1,3
2014-12-29 18:57:11,1419879431,528,80,47,0,0,0,0,0,0,1,3
2014-12-29 18:58:19,1419879499,559,79,46,0,0,0,0,0,0,1,3
2014-12-29 18:59:27,1419879567,553,78,46,0,0,0,0,0,0,1,3
2014-12-29 19:33:23,1419881603,439,12,0,74,0,0,0,0,0,1,3
2014-12-29 19:52:21,1419882741,504,0,0,69,0,0,0,28,0,1,3
2014-12-29 19:53:30,1419882810,517,0,0,69,0,0,0,25,0,1,3
2014-12-29 19:54:40,1419882880,519,0,0,69,0,0,0,27,0,1,3
2014-12-29 19:55:49,1419882949,535,0,0,69,0,0,0,46,0,1,3
2014-12-29 19:56:58,1419883018,516,0,0,69,0,0,0,30,0,1,3
2014-12-29 20:07:26,1419883646,506,0,59,0,0,0,0,25,0,1,3
2014-12-29 20:08:35,1419883715,503,0,52,0,0,0,0,28,0,1,3
2014-12-29 20:09:44,1419883784,496,0,51,0,0,0,0,27,0,1,3
2014-12-29 20:10:54,1419883854,511,0,50,0,0,0,0,26,0,1,3
2014-12-29 20:12:03,1419883923,513,0,49,0,0,0,0,26,0,1,3
2014-12-29 20:13:12,1419883992,501,0,49,0,0,0,0,26,0,1,3
2014-12-29 20:14:20,1419884060,504,0,49,0,0,0,0,26,0,1,3
2014-12-29 20:15:30,1419884130,498,0,48,0,0,0,0,25,0,1,3
2014-12-29 20:16:38,1419884198,499,0,47,0,0,0,0,35,0,1,3
2014-12-29 20:17:47,1419884267,483,0,47,0,0,0,0,25,0,1,3
2014-12-29 20:18:49,1419884329,503,0,47,0,0,0,0,25,0,1,3
2014-12-29 20:19:57,1419884397,504,0,46,0,0,0,0,26,0,1,3
2014-12-29 20:21:06,1419884466,505,0,46,0,0,0,0,26,0,1,3
2014-12-29 20:22:16,1419884536,501,0,46,0,0,0,0,25,0,1,3
2014-12-29 20:23:25,1419884605,505,0,45,0,0,0,0,27,0,1,3
2014-12-29 20:24:34,1419884674,490,0,45,0,0,0,0,41,0,1,3
2014-12-29 20:25:43,1419884743,461,0,34,0,0,0,0,28,0,1,3
2014-12-29 20:36:36,1419885396,517,0,0,77,0,0,0,29,0,1,3
2014-12-29 20:37:45,1419885465,533,0,0,74,0,0,0,44,0,1,3
2014-12-29 20:38:55,1419885535,514,0,0,74,0,0,0,30,0,1,3
2014-12-29 20:40:04,1419885604,514,0,0,72,0,0,0,28,0,1,3
2014-12-29 20:41:12,1419885672,500,0,0,72,0,0,0,28,0,1,3
2014-12-29 20:42:21,1419885741,456,0,0,71,0,0,0,29,0,1,3
2014-12-29 20:43:31,1419885811,434,0,0,71,0,0,0,27,0,1,3
2014-12-29 20:44:39,1419885879,460,0,0,71,0,0,0,29,0,1,3
2014-12-29 20:45:48,1419885948,465,0,0,70,0,0,0,43,0,1,3
2014-12-29 20:46:57,1419886017,540,108,0,70,0,0,0,26,0,1,4
2014-12-29 20:48:06,1419886086,519,85,0,70,0,0,0,27,0,1,4
2014-12-29 20:49:15,1419886155,523,84,0,70,0,0,0,25,0,1,4
2014-12-29 20:50:24,1419886224,537,84,0,69,0,0,0,27,0,1,4
2014-12-29 20:51:33,1419886293,532,84,0,70,0,0,0,26,0,1,4
2014-12-29 20:52:42,1419886362,507,83,0,70,0,0,0,46,0,1,4
2014-12-29 20:53:51,1419886431,502,82,0,70,0,0,0,27,0,1,4
2014-12-29 20:54:59,1419886499,515,81,0,69,0,0,0,25,0,1,4
2014-12-29 20:56:08,1419886568,511,80,0,70,0,0,0,25,0,1,4
2014-12-29 20:57:16,1419886636,763,79,0,70,0,0,0,26,0,1,4
2014-12-29 20:58:24,1419886704,515,77,0,69,0,0,0,29,0,1,4
2014-12-29 20:59:32,1419886772,556,76,0,69,0,0,0,39,33,1,5
2014-12-29 21:00:40,1419886840,502,75,0,0,0,0,0,30,32,1,4
2014-12-29 21:01:47,1419886907,468,75,0,0,0,0,0,31,31,1,4
2014-12-29 21:02:56,1419886976,462,74,0,0,0,0,0,26,32,1,4
2014-12-29 21:04:03,1419887043,482,73,0,0,0,0,0,27,31,1,4
2014-12-29 21:05:11,1419887111,483,73,0,0,0,0,0,37,31,1,4
2014-12-29 21:06:17,1419887177,490,72,0,0,0,0,0,36,31,1,4
2014-12-29 21:07:25,1419887245,484,71,0,0,0,0,0,37,31,1,4
2014-12-29 21:08:33,1419887313,492,71,0,0,0,0,0,36,31,1,4
2014-12-29 21:09:41,1419887381,492,70,0,0,0,0,0,38,31,1,4
2014-12-29 21:10:49,1419887449,492,69,0,0,0,0,0,38,31,1,4
2014-12-29 21:11:57,1419887517,478,69,0,0,0,0,0,35,33,1,4
2014-12-29 21:13:05,1419887585,434,69,0,0,0,0,0,24,43,1,4
2014-12-29 21:14:06,1419887646,431,68,0,0,0,0,0,24,31,1,4
2014-12-29 21:15:14,1419887714,411,0,0,0,0,0,0,23,31,1,3
2014-12-29 21:16:22,1419887782,403,0,0,0,0,0,0,23,31,1,3
2014-12-29 21:17:30,1419887850,405,0,0,0,0,0,0,24,31,1,3
2014-12-29 21:18:38,1419887918,403,0,0,0,0,0,0,24,31,1,3
2014-12-29 21:19:46,1419887986,393,0,0,0,0,0,0,27,31,1,3
2014-12-29 21:20:53,1419888053,404,0,0,0,0,0,0,23,37,1,3
2014-12-29 21:22:01,1419888121,400,0,0,0,0,0,0,24,36,1,3
2014-12-29 21:23:09,1419888189,411,0,0,0,0,0,0,23,31,1,3
2014-12-29 21:24:16,1419888256,410,0,0,0,0,0,0,24,31,1,3
2014-12-29 21:25:24,1419888324,409,0,0,0,0,0,0,23,30,1,3
2014-12-29 21:26:32,1419888392,409,0,0,0,0,0,0,24,31,1,3
2014-12-29 21:27:39,1419888459,398,0,0,0,0,0,0,25,31,1,3
2014-12-29 21:28:47,1419888527,394,0,0,0,0,0,0,24,30,1,3
2014-12-29 21:29:54,1419888594,399,0,0,0,0,0,0,25,30,1,3
2014-12-29 21:31:01,1419888661,394,0,0,0,0,0,0,24,30,1,3
2014-12-29 21:32:08,1419888728,413,0,0,0,0,0,0,24,30,1,3
2014-12-29 21:33:15,1419888795,425,0,0,0,0,0,0,43,31,1,3
2014-12-29 21:34:28,1419888868,391,0,914,0,0,0,0,1,31,1,4
2014-12-29 21:35:36,1419888936,424,0,54,0,0,0,0,0,31,1,3
2014-12-29 21:36:42,1419889002,412,0,52,0,0,0,0,1,30,1,4
2014-12-29 21:37:49,1419889069,404,0,50,0,0,0,0,1,31,1,4
2014-12-29 21:38:56,1419889136,473,0,50,79,0,0,0,1,38,1,5
2014-12-29 21:40:03,1419889203,464,0,49,75,0,0,0,0,32,1,4
2014-12-29 21:41:10,1419889270,477,0,49,75,0,0,0,0,31,1,4
2014-12-29 21:42:17,1419889337,478,0,48,73,0,0,0,1,31,1,5
2014-12-29 21:43:25,1419889405,480,0,48,72,0,0,0,1,31,1,5
2014-12-29 21:44:32,1419889472,473,0,47,71,0,0,0,1,31,1,5
2014-12-29 21:45:40,1419889540,454,0,47,71,0,0,0,0,31,1,4
2014-12-29 21:46:47,1419889607,453,0,47,70,0,0,0,0,31,1,4
2014-12-29 21:47:55,1419889675,457,0,46,70,0,0,0,1,31,1,5
2014-12-29 21:49:02,1419889742,454,0,46,70,0,0,0,0,31,1,4
2014-12-29 21:50:10,1419889810,471,0,46,70,0,0,0,0,31,1,4
2014-12-29 21:51:17,1419889877,469,0,46,70,0,0,0,1,31,1,5
2014-12-29 21:52:24,1419889944,467,0,46,70,0,0,0,1,31,1,5
2014-12-29 21:53:31,1419890011,421,0,0,69,0,0,0,0,30,1,3
2014-12-29 21:54:39,1419890079,410,0,0,69,0,0,0,1,31,1,4
2014-12-29 21:55:40,1419890140,414,0,0,68,0,0,0,1,31,1,4
2014-12-29 21:56:47,1419890207,410,0,0,69,0,0,0,1,31,1,4
2014-12-29 21:57:55,1419890275,439,0,0,68,0,0,0,1,31,1,4
2014-12-29 21:59:02,1419890342,424,0,0,69,0,0,0,1,31,1,4
2014-12-29 22:00:10,1419890410,428,0,0,69,0,0,0,1,31,1,4
2014-12-29 22:01:17,1419890477,431,0,0,68,0,0,0,1,31,1,4
2014-12-29 22:02:24,1419890544,408,0,0,69,0,0,0,1,30,1,4
2014-12-29 22:03:45,1419890625,374,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:05:05,1419890705,365,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:06:13,1419890773,377,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:07:27,1419890847,381,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:08:41,1419890921,387,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:09:55,1419890995,381,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:11:10,1419891070,3564,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:12:18,1419891138,3461,0,0,0,0,0,0,1,30,1,3
2014-12-29 22:13:25,1419891205,3468,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:15:07,1419891307,380,0,0,0,0,0,0,1,31,1,3
2014-12-29 22:16:14,1419891374,442,0,0,0,0,0,0,50,43,1,3
2014-12-29 22:17:22,1419891442,436,0,0,0,0,0,0,32,31,1,3
2014-12-29 22:18:29,1419891509,440,0,0,0,0,0,0,27,35,1,3
2014-12-29 22:19:37,1419891577,422,0,0,0,0,0,0,27,31,1,3
2014-12-29 22:20:44,1419891644,420,0,0,0,0,0,0,27,30,1,3
2014-12-29 22:21:51,1419891711,430,0,0,0,0,0,0,28,30,1,3
2014-12-29 22:22:59,1419891779,436,0,0,0,0,0,0,43,34,1,3
2014-12-29 22:24:06,1419891846,448,0,0,0,0,0,0,36,31,1,3
2014-12-29 22:25:14,1419891914,440,0,0,0,0,0,0,28,31,1,3
2014-12-29 22:26:21,1419891981,445,0,0,0,0,0,0,29,38,1,3
2014-12-29 22:27:29,1419892049,437,0,0,0,0,0,0,26,31,1,3
2014-12-29 22:28:29,1419892109,434,0,0,0,0,0,0,26,35,1,3
2014-12-29 22:29:37,1419892177,440,0,0,0,0,0,0,26,47,1,3
2014-12-29 22:30:44,1419892244,423,0,0,0,0,0,0,34,31,1,3
2014-12-29 22:31:52,1419892312,437,0,0,0,0,0,0,36,36,1,3
2014-12-29 22:32:59,1419892379,426,0,0,0,0,0,0,24,38,1,3
2014-12-29 22:42:06,1419892926,408,0,0,81,0,0,0,0,30,1,3
2014-12-29 22:43:14,1419892994,406,0,0,76,0,0,0,0,30,1,3
2014-12-29 22:44:22,1419893062,410,0,0,74,0,0,0,0,30,1,3
2014-12-29 22:45:29,1419893129,414,0,0,73,0,0,0,0,30,1,3
2014-12-29 22:46:37,1419893197,414,0,0,73,0,0,0,0,31,1,3
2014-12-29 22:47:45,1419893265,415,0,0,72,0,0,0,0,36,1,3
2014-12-29 22:48:52,1419893332,417,0,0,72,0,0,0,0,31,1,3
2014-12-29 22:50:00,1419893400,417,0,0,71,0,0,0,0,35,1,3
2014-12-29 22:51:07,1419893467,399,0,0,70,0,0,0,0,31,1,3
2014-12-29 22:52:15,1419893535,400,0,0,71,0,0,0,0,31,1,3
2014-12-29 22:53:22,1419893602,408,0,0,70,0,0,0,0,36,1,3
2014-12-29 22:54:29,1419893669,423,0,0,71,0,0,0,0,30,1,3
2014-12-29 22:55:36,1419893736,420,0,0,70,0,0,0,0,31,1,3
2014-12-29 22:56:43,1419893803,413,0,0,70,0,0,0,0,30,1,3
2014-12-29 22:57:51,1419893871,417,0,0,70,0,0,0,0,31,1,3
2014-12-29 22:58:58,1419893938,402,0,0,70,0,0,0,0,31,1,3
2014-12-29 23:00:05,1419894005,445,0,0,69,0,0,0,0,30,1,3
2014-12-29 23:01:13,1419894073,481,84,0,69,0,0,0,0,35,1,4
2014-12-29 23:02:20,1419894140,494,83,0,69,0,0,0,0,30,1,4
2014-12-29 23:03:27,1419894207,511,83,0,69,0,0,0,0,31,1,4
2014-12-29 23:04:35,1419894275,579,83,56,69,0,0,0,0,32,1,5
2014-12-29 23:05:42,1419894342,566,83,52,68,0,0,0,0,32,1,5
2014-12-29 23:06:50,1419894410,494,83,51,0,0,0,0,0,32,1,4
2014-12-29 23:07:57,1419894477,476,81,50,0,0,0,0,0,30,1,4
2014-12-29 23:09:04,1419894544,474,81,49,0,0,0,0,0,31,1,4
2014-12-29 23:10:12,1419894612,471,80,49,0,0,0,0,0,31,1,4
2014-12-29 23:11:19,1419894679,478,78,48,0,0,0,0,0,31,1,4
2014-12-29 23:12:27,1419894747,725,77,48,0,0,0,0,0,30,1,4
2014-12-29 23:13:34,1419894814,10627,75,47,0,0,0,0,0,31,1,4
2014-12-29 23:14:41,1419894881,10930,74,47,0,0,0,0,0,38,1,4
2014-12-29 23:15:49,1419894949,10911,73,46,0,0,0,0,0,31,1,4
2014-12-29 23:16:56,1419895016,10393,73,47,0,0,0,0,0,31,1,4
2014-12-29 23:18:03,1419895083,692,73,46,0,0,0,0,0,35,1,4
2014-12-29 23:19:10,1419895150,695,72,46,0,0,0,0,0,33,1,4
2014-12-29 23:20:17,1419895217,715,72,47,0,0,0,0,0,33,1,4
2014-12-29 23:21:25,1419895285,483,71,46,0,0,0,0,0,30,1,4
2014-12-29 23:22:32,1419895352,435,70,0,0,0,0,0,0,30,1,3
2014-12-29 23:23:39,1419895419,437,70,0,0,0,0,0,0,34,1,3
2014-12-29 23:24:46,1419895486,423,70,0,0,0,0,0,0,30,1,3
2014-12-29 23:25:47,1419895547,430,69,0,0,0,0,0,0,36,1,3
2014-12-29 23:26:54,1419895614,427,69,0,0,0,0,0,0,31,1,3
2014-12-29 23:28:02,1419895682,579,68,0,0,0,0,0,0,30,1,3
2014-12-29 23:41:24,1419896484,374,0,0,82,0,0,0,43,0,1,3
2014-12-29 23:42:32,1419896552,612,0,0,76,0,0,0,28,0,1,3
2014-12-29 23:43:40,1419896620,389,0,0,76,0,0,0,26,0,1,3
2014-12-29 23:44:47,1419896687,428,0,0,75,0,0,0,28,0,1,3
2014-12-29 23:45:48,1419896748,391,0,0,74,0,0,0,26,0,1,3
2014-12-29 23:46:55,1419896815,403,0,0,73,0,0,0,28,0,1,3
2014-12-29 23:48:02,1419896882,400,0,0,72,0,0,0,26,0,1,3
2014-12-29 23:49:09,1419896949,413,0,0,72,0,0,0,28,0,1,3
2014-12-29 23:50:17,1419897017,625,0,0,72,0,0,0,27,0,1,3
2014-12-29 23:51:24,1419897084,623,0,0,71,0,0,0,27,0,1,3
2014-12-29 23:52:32,1419897152,638,0,0,71,0,0,0,26,0,1,3
2014-12-29 23:53:39,1419897219,627,0,0,71,0,0,0,28,0,1,3
2014-12-29 23:54:47,1419897287,385,0,0,71,0,0,0,26,0,1,3
2014-12-29 23:55:54,1419897354,391,0,0,70,0,0,0,29,0,1,3
2014-12-29 23:57:01,1419897421,383,0,0,71,0,0,0,28,0,1,3
2014-12-29 23:58:09,1419897489,405,0,0,70,0,0,0,31,0,1,3
2014-12-29 23:59:16,1419897556,400,0,0,71,0,0,0,29,0,1,3
2014-12-30 00:00:24,1419897624,410,0,0,70,0,0,0,29,0,1,3
2014-12-30 00:01:31,1419897691,398,0,0,70,0,0,0,29,0,1,3
2014-12-30 00:02:39,1419897759,389,0,0,70,0,0,0,28,0,1,3
2014-12-30 00:03:46,1419897826,387,0,0,69,0,0,0,31,0,1,3
2014-12-30 00:04:53,1419897893,379,0,0,69,0,0,0,29,0,1,3
2014-12-30 00:06:00,1419897960,415,0,0,69,0,0,0,34,0,1,3
2014-12-30 00:07:08,1419898028,405,0,0,70,0,0,0,29,0,1,3
2014-12-30 00:08:15,1419898095,406,0,0,69,0,0,0,37,0,1,3
2014-12-30 00:09:22,1419898162,406,0,0,69,0,0,0,27,0,1,3
2014-12-30 00:10:30,1419898230,327,0,0,69,0,0,0,29,0,1,3
2014-12-30 00:11:37,1419898297,331,0,0,69,0,0,0,30,0,1,3
2014-12-30 00:12:45,1419898365,327,0,0,69,0,0,0,25,0,1,3
2014-12-30 00:56:07,1419900967,188,0,0,72,0,1,0,0,0,1,3
2014-12-30 01:55:52,1419904552,228,0,58,0,0,0,0,0,38,1,3
2014-12-30 01:57:00,1419904620,275,0,52,75,0,0,0,0,41,1,4
2014-12-30 01:58:07,1419904687,2328,0,51,74,0,0,0,0,47,1,4
